ID,Source,x,y,R,G,B,size
36434,1812913018564688256,312.65479381672003,18.05136033633,70,102,221,2.52321232646855
75619,2656701228381726336,343.1370281174,3.5522211492,70,128,246,2.5217875589213024
76217,2824732821587566976,352.09799706123,19.88553560137,66,148,255,2.5202836729006597
34222,1424733255874112896,245.10251339579,52.03901113494,71,113,233,2.5201453260069595
18068,216660488536984448,56.67032923863001,32.290141237,71,115,235,2.5164295857844574
42004,1917887963512760192,347.46849329912004,39.4691794069,69,138,252,2.51403885602907
9456,41034499799802880,53.33825126284,13.78232605549,47,241,155,2.5127364972340684
29292,396783136235463424,22.05157722623,44.049210523380005,69,89,203,2.512580174004947
34497,1595319083310383488,234.01728089456,52.07017185689,61,158,254,2.511820562600672
75724,2689931630869716096,317.31698882332,-0.23494053553,70,128,246,2.5117914873470246
89227,1870251450455707776,310.59300679467003,35.45615657705,65,67,167,2.511252518862639
1740,7012208421296512,45.86731992861,6.226440123330001,55,168,250,2.5093591367963803
68291,2180033903772460160,307.71967904383,49.21314654235,70,105,224,2.507685533657312
73543,2232458377658863744,352.23980639623,75.22541402769001,70,102,221,2.507043241682335
34,24328996867188480,36.69036550608,10.5652382941,61,158,254,2.5067953754736982
28470,716839151329745280,134.61409233355,35.802613569740004,70,102,221,2.506384068745012
25850,66892264508548864,58.04688243209001,25.16234713882,32,199,223,2.505991933858902
68935,2185241740593613952,305.75593266866,54.67284194132,70,135,251,2.5050358444125322
79530,1010576156591116672,134.8511594525,45.73828287137,70,97,214,2.5041894976689645
31776,423079709165440000,1.22913348567,58.53215759987,70,105,224,2.5038156131150373
35450,1767561153213357184,326.69281955338,13.71963988493,70,133,250,2.5033126804035164
46432,139396191545402112,47.36721742553,37.30128833574,60,245,142,2.501302135336996
80749,1399214518706752256,241.74813937034,47.5050769295,69,92,207,2.49975580428585
64916,192668251467016832,85.80788984623,41.69584795738,25,213,205,2.499706628272479
28837,359779381641254912,31.05504386364,51.96771268839001,69,89,203,2.4994468601044955
89932,1912398926588785280,353.10334980662003,34.95229397492,69,89,203,2.498506756806933
63564,2111573052778749952,276.04564658029,42.46680817491,71,113,233,2.4984740185118306
75652,2672352226647436800,323.53204923461004,-4.36815001562,67,145,254,2.497489977684832
71888,2212309552204522880,347.48279637356,67.24212562016999,70,100,218,2.4965576591201297
31214,957303924872527104,97.76292198728,39.75449127808,70,97,214,2.496411485938758
9374,43499295632961152,58.61779865777,16.6153089733,24,217,200,2.495405260326242
51834,130081988031051776,42.50162318507,30.52598661737,53,171,248,2.493903355353899
28874,71576115320945664,56.15469103474,27.89711386066,51,173,247,2.4924877253379716
34882,1713291733167493120,205.16927593632,76.84378892779,69,138,252,2.490726243003949
35335,429058853399113344,2.64448841516,59.67339513529,70,102,221,2.490105812257431
81697,2980122951654071808,74.54354544338,-16.78014777025,71,115,235,2.488560288469119
43532,134737492059770240,40.57702944026,34.29483508352,50,242,152,2.487609053492631
28613,800000782016660096,148.08981182621,37.91438059433,66,148,255,2.485738712876129
33551,1167422108768000128,229.14929071848,9.71297184333,58,163,252,2.485519314518142
29291,396700054387826304,20.5524645943,43.58407244285,65,67,167,2.485500764971329
80724,2949091366264777472,101.63745599875,-14.52361381059,71,115,235,2.484785697372596
34352,1493758156324750976,221.11793370681,45.18591471188,62,155,254,2.4839021429322337
76388,2857556301692335360,8.14400460834,27.58072092568,71,115,235,2.4838280841280604
78346,683827272481778304,121.40442777821998,27.52968636192,69,92,207,2.483766909848966
91460,178112641659509760,68.07205051999,37.04321227407,37,192,231,2.483697691486763
89732,1886748385463852800,345.17680394874003,31.08295934874,67,78,186,2.4836003121441723
26932,556424150049056512,71.31038284029,79.65697625774,70,100,218,2.483183554637025
25734,531740354527861888,19.57764579487,67.81639103153,70,102,221,2.4826930332942245
82021,1797280127879739520,323.11269329442,23.39460040838,68,86,199,2.481732892339329
29886,918624823793093248,128.62410092928002,47.13964144652,69,94,211,2.4789300383181945
82554,3006006692319106176,92.19035591379,-7.936442098960001,71,113,233,2.4782051406912533
86075,3037414929164528128,117.27515541625,-11.18101647205,64,153,255,2.4772187802395496
90877,1965559008129381120,319.7502425422,39.74937648773,69,89,203,2.4751266820644906
27523,589595213266676352,144.69004278332,10.77743691547,70,125,244,2.470749845396641
28330,314124051080462464,18.31749026163,34.09837931462,66,75,181,2.4706118905646925
32789,1013248004206039040,137.98432231416,50.439893785200006,70,100,218,2.470548470474569
21204,478368788803049600,77.67822770114999,63.59685321767,64,153,255,2.469666623049576
79132,958302556308456704,97.6051493854,41.40162688977,70,97,214,2.469243055720718
90759,1963421523166286592,333.00759829057006,47.09564707460999,69,94,211,2.4689170115151313
16569,49231668222673920,65.38237014651,21.03971713387,46,180,242,2.467483727945781
98381,3120418676851974912,96.74507874022,0.8410495381199999,70,105,224,2.4671101870018344
32223,977912105670843392,108.30370523848,47.606471946240006,62,155,254,2.46706044647083
21761,492193566974934144,49.104310990390005,66.38013745302,70,105,224,2.4657374613083354
41840,442831198606351104,48.95303521004001,50.95574098578,71,118,238,2.4656444480463784
78021,566072742540119168,19.87134947494,80.89424777161,70,102,221,2.46530007170513
12376,367826775961688704,13.22255382914,38.54878969418,70,105,224,2.4649739482675157
56485,2046366859306201856,292.81737095996004,33.4706985579,71,118,238,2.4647337677874623
80661,1363284299777747584,267.51390182192995,48.39421105446,66,73,177,2.4644204533970973
75498,2600078097538338432,331.89733850216,-14.490870444320002,71,123,242,2.464063981520095
81864,1775554808905683712,330.66048066849,15.98639177385,69,89,203,2.463894060534044
87895,1839746393680654592,317.63376854469,22.45457658072,70,102,221,2.4638185509459953
33454,87044422856456192,34.78624142626,19.68715053402,32,199,223,2.4633082497678305
53388,2025258228948376576,293.74600475267005,27.22550273585,66,148,255,2.463135335532158
27384,573346011958154880,15.91886568012,84.60681028679,67,145,254,2.462523343546698
37658,1826310911394676864,297.68775877863,20.21148076785,70,128,246,2.462257943148713
65975,2166530389159361536,311.33745755519,46.35469526724,70,100,218,2.461930625121177
39301,1853390748867885952,321.09468340674,30.93666493773,70,135,251,2.460494112028477
16967,1112652170415227648,101.62965498268,71.35728125838,235,80,14,2.4595130009880597
44917,457236072244281088,37.35425251546,55.53614798379001,71,110,230,2.4592782660560295
75355,2535266594365007488,18.89872723637,0.91246802271,71,118,238,2.458759731859282
15543,47541100375011968,65.38496942726,18.41744025238,46,180,242,2.4576127309652542
30291,413455718252376448,19.359576400810003,57.63207684365,70,135,251,2.4572692451972458
134,64679840952155264,54.66976712541,22.6594096224,70,97,214,2.4571833955029327
479,67725419441688704,54.24170598677,23.21098532289,71,120,240,2.4571084792407394
64733,2162198893161238784,315.4479151318,44.18652741335,62,155,254,2.4567940592747517
29019,382443958419926656,8.11182506472,43.49475285367001,70,97,214,2.4565873702848897
32522,425557046304771712,9.70546547814,59.82613602861,69,94,211,2.456118802156092
33353,1127118822857653504,146.10950360389998,74.58762870051999,61,158,254,2.4533555613505555
21040,474975317964631296,58.08593415635,62.34480421087,70,130,248,2.4523989798034496
27171,563493460060626816,12.73599590326,77.9534657182,66,148,255,2.451876889846703
33721,1254138357467591552,213.75640046071,23.68597739664,59,160,253,2.451725676098112
81271,1705883498698235904,254.04211265781,77.65280599451,70,97,214,2.4506114098246012
81706,2981660412503887616,79.3429778336,-17.774800576020002,64,153,255,2.4488979525739025
74124,158941556916985344,70.09479973757,29.972053707870003,53,171,248,2.4485031543666596
79012,2932046702657340544,105.14622330444,-20.64034391823,68,143,254,2.448172624856824
22711,5969673420936964864,254.06262608257003,-40.65994961883,70,125,244,2.4481193507522883
3868,3131335693444047232,97.9813260965,4.94285927264,70,125,244,2.447951057709728
29367,401993236511331456,15.7570204444,47.376093659350005,64,153,255,2.4476901930967734
19284,236939434326885632,53.0734802426,40.92066545805,70,100,218,2.4463701373470674
33215,1106961751066620160,94.89870214062,69.56889888942,66,148,255,2.4442855822166654
31598,422335305435272704,2.62378853783,57.16550690462,67,78,186,2.4439213771251316
75082,2360179606844142720,5.20243401123,-23.63021335864,62,155,254,2.442976261933629
829,969823376583544576,91.46855101775,48.24927701707,67,78,186,2.4427154116059793
73272,2227895610562976512,353.1217321664,72.00086212564,71,118,238,2.4420943030716518
38458,1834163211096038528,299.20761239652,23.776956632720005,61,158,254,2.4377137434697547
10553,300145032043421056,31.70474608834,29.26937643963,70,130,248,2.436560153216268
34350,1493317595760200960,217.83505542537,43.38234963898,71,113,233,2.436368298265955
76001,2765664136365951360,359.94927027073,11.273442137480002,71,123,242,2.4358576634824374
63892,2128851225177806080,293.66597133109,48.16419541215,66,148,255,2.435224944877942
89938,1913249536271661056,349.85217326315,35.82507868767,69,92,207,2.4346679153076023
3212,2178486238079541760,325.60075843916,57.73603546657,61,158,254,2.433512500429078
78691,887091483144696448,109.3772281559,31.697957601559995,68,86,199,2.432905835534656
32833,1026833157561784832,128.72257888889,48.53359109937,70,130,248,2.431817235691063
28028,104453918172129792,31.62604445873,24.3333354586,26,212,208,2.4310068358331813
14716,416165533373060480,10.30268948035,52.19753757913,70,107,227,2.430359695834529
22659,507940635072273024,30.20229913476,59.95920426141999,71,123,242,2.4298663677322985
41630,1896311937602804992,328.47703323925,28.34142197095,67,145,254,2.4292638978116634
79044,951315950188279424,104.83386013414,42.31472389462,71,115,235,2.4290209212729805
80489,1350180148397982336,266.01796901573,45.03477110224,69,92,207,2.4287787710341417
3896,3217181124645104384,83.2806053554,-1.71735869443,66,73,177,2.428146199216391
4456,187469760492408960,80.17951061403001,37.43865057942,70,107,227,2.427297256076413
90473,1953936620465192064,324.45288624975,39.31718156314,69,92,207,2.427066152724414
88487,1861243529647755520,304.95758677627003,29.72683964493,65,67,167,2.426574804879472
5236,24302303646021632,36.04338567594,10.27238653027,78,249,125,2.4261446479716438
96647,2001849282765692928,337.34309870494,54.24591807224,69,94,211,2.4226276929988546
75328,2518079166038469504,32.46409033146,3.76932054607,69,138,252,2.4185566361104205
79382,976427971132363264,111.46650135056002,48.54763631388,69,89,203,2.417946101441122
84729,3031600299366463360,111.2782139731,-14.88320868633,70,105,224,2.4179155868099884
34349,1493245440309717760,218.43564150718004,43.007996884140006,65,150,255,2.4157312078415876
19842,5854501021078538496,213.75665384049,-61.70679179187,67,145,254,2.4156124592545383
82845,3016180335972618112,86.13841349038,-6.86423778424,70,128,246,2.415053092021579
20496,248960223149560960,52.88821670427,47.862298554,69,94,211,2.4149351848578577
34549,1623518189307703552,242.48493032916,59.87172114155,70,107,227,2.4148810571635204
32298,983378877485018880,112.73659658398998,51.99863138629001,69,138,252,2.4148313815235856
82331,169149766470219520,62.41223594302,31.65244431484,34,197,226,2.4132019428383797
33038,1084601464125909120,117.53248813978,60.34219530235,71,120,240,2.4120278344130006
77002,2902876109406840704,86.30444094026,-31.66930761424,58,163,252,2.4111697820008553
80189,1323858527224296448,241.05603088496,34.17886313024,71,113,233,2.4102116515460374
79553,1029066398820729600,127.64223045408998,54.11908828577,69,89,203,2.409083870751756
579,79597052644565504,35.63851193695,16.87024143483,70,128,246,2.4086437976166666
43097,448305357760497792,54.09138438601,55.88678474614,70,128,246,2.4080922089430086
68675,2183013923876494336,313.08768671189,55.05129505194,71,113,233,2.4076806044568553
28630,804819941486568576,155.26528455793002,41.84940752808,70,102,221,2.407322093615372
74250,2268560738875917440,283.38866639309,75.7874553936,70,97,214,2.4068426169728503
608,86181684186025856,38.402595823240006,18.88007457973,66,148,255,2.4065094294545126
78133,599971407578142720,127.97701810506,9.81403584412,69,92,207,2.404986908668452
75398,2560475337973219840,26.47909198236,3.41750853135,61,158,254,2.404254176664953
90696,1962614893942891776,332.27194260269,44.85474706669001,69,92,207,2.4028864147428775
8252,252319815291346304,68.34018188035,43.03165491137,70,135,251,2.4027841649342774
1351,179794310335362304,67.85037891263,40.01011762711,70,107,227,2.4024439141085936
10866,328448213690447232,37.28135059375,37.32965275838,70,128,246,2.400808953275687
33575,1181530835817013376,223.86896413633,12.430568876630002,70,102,221,2.4002423914954685
9400,268631929280947328,86.72760110741999,56.92381509514,70,125,244,2.400195075015945
24,13471804874760192,53.04988045561,11.5422212807,70,105,224,2.3979141471123246
28493,340053936879395712,39.15086086977,42.40042217434,68,84,195,2.3967326676061815
75161,2417142143182419328,3.70054371773,-14.17791253995,68,143,254,2.395939482765611
18576,449986167444949248,55.30006718673,58.844638026130006,62,155,254,2.395826546176666
75797,2705693508010268032,339.7086908187,4.53017042612,70,135,251,2.395448037394189
28520,744772141153246720,147.44476078129,31.076824502759997,69,138,252,2.394818799408704
1872,9192093302608000,51.88317890552,5.87025118773,101,253,105,2.3941539465995496
28539,754405993316189440,157.65003578898998,36.27319736606,61,158,254,2.3937127088267958
13042,393289609837293312,0.92418625525,48.436866553920005,70,107,227,2.3903211101108375
1724,6963761190199424,45.962766646400006,6.13352285232,34,197,226,2.3893261655764895
78323,675235452401082880,119.02677946323,23.62373544527,68,81,191,2.3883833979532083
18176,445328361309169920,56.46076001327,55.06368575771,69,140,253,2.387474715491351
74971,2302398312300438656,299.83347136891,84.66845495468999,70,125,244,2.3873988011316745
30595,1860679961214002944,307.82331859019,29.72787250999,254,161,48,2.38685902034447
41217,437441976720049152,43.50413820132,47.16084361115,70,107,227,2.3863911320043205
79890,1190036623413659520,237.21027620896,12.72358787733,70,102,221,2.385981424711253
82464,1811525263092268288,310.22520142088,17.571096746020004,68,84,195,2.3849934403340756
19371,239257995109311360,49.29783206916,40.48282265805,69,89,203,2.3847114921084698
52371,2016418464660473088,357.74663221246004,63.98484761256,71,110,230,2.384291971790543
87872,1838035759745940864,316.48141576407,20.94664836472,71,113,233,2.383682360230809
8782,38928728875067392,60.15441847535,13.89215162827,139,255,75,2.3834315251164986
28354,320838218835424768,20.82555802503,36.51455620228,70,100,218,2.3831743610576526
73437,158231616003512576,72.07967592845999,29.23546848891,47,178,244,2.3823934202562107
151,66789872486779520,56.74758526953,24.51991333979,70,102,221,2.3820057347414645
28262,679736578128005888,127.4562851076,26.19279304217,69,92,207,2.381415688333696
28398,332409925884476928,32.72351777035,39.04323363621,71,115,235,2.381383710754621
27967,661300551269631360,130.17985310897,19.71926181961,70,135,251,2.3809148584987136
29145,880803754102237440,117.7507602791,31.61335590759,70,135,251,2.380608127677451
35363,1762112248463881728,310.40700162514,13.80880180779,70,125,244,2.38033061308303
36180,1808310428537874048,303.94077109788,15.31712322518,66,148,255,2.3802461719544077
146,66507469798631808,57.4919880124,23.84848726391,70,105,224,2.37944267062931
86343,1827754741937222528,295.85434674475,22.4949598867,68,81,191,2.3789154963514556
34365,1501901345598817792,203.80864393892,44.19710224651,70,135,251,2.3786081448067575
41928,1911758976461809664,349.00280307317,35.39943493154,62,155,254,2.376986318266233
11438,345394952050117376,31.50722907379,41.53280139958,62,155,254,2.375394705946802
28365,691753312505451648,134.99123319932,26.43459880797,65,150,255,2.3747864618888817
89904,1907891856628947712,339.0930120591,37.842197378920005,64,64,162,2.373774030070566
76719,2890545670616649728,87.53889568544001,-32.809336499859995,71,110,230,2.373629104409925
48587,1995822481564214784,350.91019059292,54.03097412959001,71,120,240,2.373356915494514
148,66729880383767168,56.87281395749,24.28813024633,71,113,233,2.372727806179972
77964,559355001370791040,30.53913264207,75.50212396753,68,86,199,2.3693549518882087
88125,1851523709407187328,317.95221298348,29.71163947148,64,64,162,2.368453806611731
32379,109883684547161216,45.15160567933,22.829043295020004,63,246,138,2.3683909271844623
78841,923759298281485568,115.0565857541,41.16352529163,69,89,203,2.368353202029914
75123,2391000395239148672,358.1662926105,-18.56188919035,71,113,233,2.3678524736216473
76044,2780817605618658944,7.696322795369999,16.0376036636,71,118,238,2.366801810534658
944,170179867127141760,61.17948655877,32.57115849191,70,105,224,2.366226168995758
241,116429558304047104,43.84174677969,27.72230085565,69,92,207,2.3651408904438274
39727,1859489361923234944,312.65049945934,30.91284724578,64,153,255,2.3647980187832767
75275,2492584583766254080,30.0615308409,-3.36837296994,61,158,254,2.3644858836807936
80474,1346210533465986688,269.48559572011004,43.41712823939,69,92,207,2.364037024831095
54254,2030696413444813696,301.05430232351,31.243313142590004,66,148,255,2.363711317815011
76311,2842114519875003264,345.58780170916,23.34053538059,70,105,224,2.3633413354014703
78862,931463340034912640,123.36550208936,48.28076258338,69,89,203,2.362678182042007
28583,784314496298465024,171.98254343082002,44.56580036916,61,158,254,2.3624889159059443
92722,1978652748518359808,322.92654911389,48.58452995533,69,92,207,2.362330883949929
20523,249197408428902144,51.77169039341,48.20539600435001,70,100,218,2.3617731856018924
10454,286167146880442880,85.12075549293,61.9489248907,70,135,251,2.3608346927146098
80817,1424949928384542848,246.10998493554,52.28947935311,70,100,218,2.360149558687396
27724,623856648423528320,154.73925214476003,17.705805907920002,70,102,221,2.3570525042975214
33371,1131443683125648896,154.07218407053003,78.94702282872,71,115,235,2.3563646328497336
28570,773799694803669248,174.40301626395,44.71630702979,70,100,218,2.3562484451448875
21193,478101057721500288,78.66071003633999,63.12690932765,62,155,254,2.355827845699534
46145,1978443325910675712,323.2920738687,48.30331985601,70,100,218,2.355758455834672
12623,380755245998283008,9.3599117027,40.33236501636,70,102,221,2.3555661216413575
53262,148864807727453184,65.01755147003,23.59862919546,78,249,125,2.355234461713386
348,142525126759642368,46.03920492028,38.07946177482,70,100,218,2.3551548303672827
20574,249511387716934912,54.61232057432,49.205605246560005,71,113,233,2.3541992319671907
27509,585508362906352128,140.91782222665,5.219509174840001,70,133,250,2.353865438961203
12321,362049873149543936,10.96777369679,33.31076598664,61,158,254,2.353772935573808
21050,251618704831632256,57.60445460582,52.48189301047,53,171,248,2.3535708385652807
32284,981452464393171840,106.41560131119,52.75829469731,70,107,227,2.3517414515995565
34139,1402037686609868800,232.34715072536,47.71342735861,70,107,227,2.3498954347977175
74979,2302598870092999808,282.28460126330003,83.90494422465,71,115,235,2.3494865899551427
75222,2458019820840919168,22.06719326686,-12.24612622435,61,158,254,2.3493489963538314
32188,975401267790305664,112.03593239996,46.5214759999,71,115,235,2.3483729535796356
50946,2006945038121202944,340.81532577068,56.4085089399,62,155,254,2.348146483672004
79419,987326227307654016,110.71185323876,55.28418236253,69,89,203,2.347319404910569
78165,613187739206026752,147.70522585396003,11.84243802627,69,89,203,2.345759521568967
5,2058736739430272,43.78416424502,3.4868137042100003,64,153,255,2.34539767227535
56100,476270508301993344,61.95534297803,62.33294992404,44,183,240,2.3453109633032936
170,71863087856476160,55.32668246386999,28.70269669626,70,100,218,2.3449195453774028
34275,1436764902379398144,254.95857635243,58.46263439569,71,120,240,2.3445310423877284
82760,1820126364623279744,299.55954019634,16.49370022456,69,94,211,2.3441434210332783
92026,1975713135452767616,332.17450179017004,47.93342704801,68,86,199,2.3440386022374193
62572,2085660209419178496,298.97542276866,47.09001754846,70,128,246,2.3439067546826897
30934,105502371228685568,31.08837907968,25.9201181587,53,243,148,2.3433877083859205
34949,1727284049423863936,234.74408453066,85.28608697558,70,135,251,2.3432816464571746
76427,2862719780094988928,7.1188869186,32.4376538708,71,115,235,2.3429284424998387
79796,1145894942406899712,131.59445338299,82.23919707034,69,94,211,2.3424863332774963
57585,2055331521207506688,303.7257875286,32.86881869932,70,100,218,2.341053844357569
59,37963495104480000,56.6094929539,13.50901315763,71,115,235,2.3399105425478535
38189,1831175494396169472,306.83696630458,23.79063511355,70,130,248,2.3390268718644256
30002,927859621955354496,123.7040791579,43.03483659003,70,102,221,2.3385958410667436
24571,65010690873940480,56.82126025035999,23.7266308713,37,192,231,2.338106037733769
77639,537106933343756800,6.46349023864,71.80712952105,70,97,214,2.337843155923276
74268,2270071158616219392,316.92033093041,68.25409148909999,71,120,240,2.337457722903589
20367,248192111202669952,53.99385553908,47.09091321719,69,94,211,2.3374047837054133
27758,635130662697553408,137.98695405043998,18.0440193803,70,107,227,2.336401677965391
27486,582554731076655744,131.12968363401,5.28589528881,71,113,233,2.3362009552498426
30771,950098550297059200,108.00440367434,43.84286476885,70,102,221,2.33596082995103
24902,81100806594183680,39.74921888038,14.8603861594,82,250,122,2.3356051356520817
34519,1609622247822661632,214.44971116556,55.42533305327,70,102,221,2.3349590472335047
75201,2448569690198755840,0.51107473616,-2.76618564621,62,155,254,2.334738026068777
33973,1349995018128602880,264.8770494013,44.00138049187,71,110,230,2.3342074498185323
76556,2876812736025390080,1.30420481004,35.57084765709,70,125,244,2.334109385818798
42542,445951990562023040,47.928929209230006,52.16335553381,70,105,224,2.3338612831649517
63862,2128348782724952320,292.49555396001,46.946484964700005,69,94,211,2.3335712709250345
78598,870559466828911872,108.61063231709,24.71108018569,69,94,211,2.33337799397356
49923,2002489026721005312,341.8285852743,53.38173689587,70,133,250,2.3329696163401397
34589,1634757568966999680,267.36692666189,68.68934923446,69,140,253,2.3327678443406796
38513,103256790527575040,36.74166801146,26.0406989677,31,201,221,2.332349164047828
82477,3004616978342203776,95.16683266883,-9.89102198972,71,123,242,2.3317578338732825
33428,1140247850687750016,108.47989047497,78.75258673738001,64,153,255,2.331597612920058
28766,860909637385712000,169.07891862073,59.94322885670999,70,135,251,2.330858132547925
32814,110964504479341568,49.58291193748,24.08167404589,85,250,118,2.33062973127913
36567,1816690077225842304,307.08697406536,20.11294574615,70,100,218,2.330494981920637
76300,2840294175295787904,353.36748195522006,24.34248736424,69,138,252,2.3303091620727208
77211,2918073112450246912,89.044462605,-21.12241351219,71,115,235,2.329866042496217
75107,2380618737730042752,352.1049852138,-25.420618473729995,70,133,250,2.3295630473502937
76839,2895088990103688064,96.41863391959,-29.70298867353,70,97,214,2.3295471386569853
12457,372490732488035200,20.0205219178,41.97026569068,59,160,253,2.3293310803993634
94912,181035968201305856,80.00308181159001,32.78542804514,34,197,226,2.328884588924286
21340,1515716125086658816,194.74582468745,34.54570910017,251,184,56,2.3286740259583745
19523,243197098597337600,56.37957480715,42.00678541387,69,92,207,2.3264905952758275
28232,297657180826967808,27.36318056663,26.47258487336,68,84,195,2.3261679085276445
77593,536099711974343040,12.50973441742,70.77412903048,68,81,191,2.324964231167133
34532,1615660151502643712,232.1635710467,61.72669018095,71,120,240,2.3243203772574352
35584,1784648079305873280,318.69244515858,16.47913505014,64,153,255,2.3235883530364383
28643,353173275261936896,33.69326431052,46.687401459090005,69,94,211,2.323452291110558
61344,2076372978301929088,295.76868454006,39.99719888569,61,158,254,2.3233464831011004
6567,230623152340676096,59.31776821277,41.88057361326,71,113,233,2.323318226473802
74892,2296438890557808640,283.47507047392,82.37012087209001,70,97,214,2.322817021681771
121,61728850526487168,51.14379639377,22.04023506753,71,123,242,2.3226305557013327
74914,2297769952463853568,315.90095366567,81.1610506155,65,150,255,2.322601670969209
28547,760885930734448128,170.971893156,37.23478971418,67,145,254,2.321213303610651
52592,2018395386568045184,294.2776271696,22.00593360639,70,133,250,2.3199983298674094
419,64956127609464320,56.45349543712,23.146943332920003,70,100,218,2.319027061351606
31067,416171752482254848,10.65825034947,52.33713255616,71,120,240,2.3188383216292756
87968,1843201918212416768,310.42421462271,24.18246188814,69,92,207,2.318770413743854
17900,62480542820749056,49.23752297125999,23.12646543239,109,254,98,2.318172582849776
63655,2119793929420734208,280.71120456244,47.57538799785999,64,153,255,2.3177258444888604
32784,1011635085071791360,139.81369124316,46.94369820855,69,92,207,2.317029234671822
36997,1821709592638784512,300.99757331947,17.12306281372,71,120,240,2.316048368052559
34317,1463832026797092864,194.64039138996003,28.31961732093,68,143,254,2.315913093220518
34570,1630741018629522432,254.09117763672,62.36994181885,71,118,238,2.3158116541020375
41861,1908035205457912704,339.88741143552,38.74842266538,64,153,255,2.3156257202348605
28249,678725508467083008,126.66558592084,24.53382442353,65,150,255,2.315578919425441
75609,2653568925912626688,340.705071713,0.23182951885,59,160,253,2.3137528649837176
433,153911703537100928,74.97403605794001,27.32549549543,70,135,251,2.313607010835065
34516,1607844444896321024,214.6296534898,52.03330711583,70,125,244,2.313579788074826
40462,107774202769886848,34.35580267727,28.744710641670004,37,192,231,2.313233114088648
78026,566936237123439360,15.57759877643,81.87555874314,71,118,238,2.3099646598114467
79421,987827226653323520,105.3066849659,54.85653846955999,68,84,195,2.3079981503347096
37382,1824391095378782080,295.58056686898,18.4656697377,70,107,227,2.307917779018436
78683,2930715331515235968,111.07256424622,-18.34795024336,68,143,254,2.3069155229292857
34378,1513043933873478912,209.73103953029,53.10646126316,71,118,238,2.3066247528780965
89557,3053098844064695040,107.38458429226,-6.04392235907,67,145,254,2.306241737858876
63518,2108224455757800832,275.93352643807003,38.34518742862,69,94,211,2.3047405818098494
92276,3068540350999693952,119.7665798618,-4.33260648233,62,155,254,2.303813190755711
83214,3025276630028706176,91.17838315858,-1.5805292560600002,71,118,238,2.303517964861588
13210,42768532716776704,53.23960555370999,16.59800193198,40,188,235,2.303305888749448
33609,1196889260910849408,234.91620936442,16.31421044331,59,160,253,2.3029706597542
80322,2945329559030225664,95.82669988184,-14.835408060250002,69,140,253,2.302090896612153
60975,2074459828078760320,300.78800241427,41.47460261742,58,163,252,2.3010097909192355
26344,273895291446188160,68.0038553573,53.91259644864,70,130,248,2.300955047979062
75503,2602805504850273408,336.6737695421,-11.22825422398,66,148,255,2.3002138991719434
37,10245940838016768,49.28774962295999,6.799759946919999,68,143,254,2.300139510136125
42190,1925722361820174848,356.18966367112,43.74630670889,71,113,233,2.300108358135147
16586,49251390712484864,65.39607831785999,21.18858268324,28,205,216,2.299682543212342
57318,154000592178981248,73.89390401645001,27.20230213547,105,253,102,2.299550403364198
32008,108834200698803584,47.66606976568,21.89229826973,56,244,145,2.2993897096866442
36478,1814740235092208000,311.19493043596003,20.48951336868,66,148,255,2.2991096967732636
80287,2944855119760480128,96.0880359553,-16.22460299424,69,140,253,2.298775227299236
76387,2857501394830370944,5.70824098446,29.454238151190005,70,133,250,2.298173337623356
41530,441582119038093568,51.9125246286,49.59980452847999,69,94,211,2.29795022038123
33522,112695376297522304,41.81390531509,22.96018768997,39,238,164,2.2964467019087005
145,66486510358371072,57.71855293609,23.9612690201,71,118,238,2.296423304681527
31179,106341298600719360,33.509999710420004,26.62704599166,78,249,125,2.2958057798211957
70926,2205427365327787776,335.46607227294,63.14006148106999,71,118,238,2.2939496050351016
66027,160226130096020992,72.70044937148,31.56576546388,177,249,54,2.2937744684550463
6230,189624390965917184,84.90331540465,37.98888544516,70,105,224,2.2934608466758157
77636,536986433739919488,9.44053573103,72.89484745102,70,97,214,2.2926541525060644
75267,2488548001703423104,35.84245415337,-6.192893463280001,62,155,254,2.2910379724038874
7343,242190770578150656,49.63583374685,44.71943391405,71,118,238,2.2910373450175356
44140,144978858756826368,68.03293814930001,21.63234187171,28,205,216,2.290993429408724
21372,483568379292318080,72.08205911556,67.76294203162,62,155,254,2.290809641942925
75102,2379409584176933504,346.20903276118,-27.13608562513,69,140,253,2.290799607195392
42221,1926630627143493760,355.55988242605,44.75531630366,66,148,255,2.288843778554016
28714,837189804320603776,163.16385957931,52.07112598643,55,168,250,2.288044406728142
74231,2265937097973716480,283.25382063859,71.78729525809,70,130,248,2.2875679818685626
33322,1122464452698653696,130.71356410575,73.16917872539001,70,100,218,2.2871467841136965
28450,712849985704381440,134.32742316331002,32.44505143519,65,150,255,2.2868879554518005
74,18512103615307648,39.01125164936,6.43225500298,61,158,254,2.2863699717415087
8802,39001502801541760,61.37973050601,14.28613868324,78,249,125,2.2855896937402074
78891,937468288430941184,103.53158608173,32.51132597938,70,97,214,2.2855193697489242
29880,916566641104578688,129.06492255201,42.57983306079,70,135,251,2.285411719764495
61053,509110859044049920,25.12919278734,59.05273943955,69,94,211,2.2851821652511446
14920,418043671035327488,8.871819739600001,54.203520267790005,71,113,233,2.2845871799735877
75230,2461880751625342208,32.082598168770005,-10.04130498644,70,133,250,2.2839945815983356
77375,532454040653282560,23.13561585564,70.01936728194,70,97,214,2.2838573767866133
